ccid,customer,date_check,logistic_status,provider,serviceGroup,installedTerminalSerialNumber,orderNumber,uninstalledTerminalSerialNumber
89550531180051559421,100264617,2019-06-13,GOOD,DF - BRASILIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596426.0,6G932118
89550312000137301546,271347969,2019-06-13,GOOD,MG - GOVERNADOR VALADARES STONE PAGAMENTOS,DESINSTALAÇÃO,,2596452.0,51613649
89550312000146953469,989947952,2019-06-13,GOOD,MG - UBERABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596456.0,6C938193
89550534110019923945,989947952,2019-06-13,GOOD,MG - UBERABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596460.0,6C624424
8955316929871205742,989947952,2019-06-13,GOOD,MG - UBERABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596462.0,6C861721
89550534150016369940,203912483,2019-06-13,GOOD,PR - FOZ DO IGUAÇU STONE PAGAMENTOS,DESINSTALAÇÃO,,2584910.0,6C842078
89551018142000668042,304705484,2019-06-13,GOOD,SP - SANTO AMARO STONE PAGAMENTOS,DESINSTALAÇÃO,,2592732.0,6G278615
89550534110018241570,700181315,2019-06-13,GOOD,MG - JUIZ DE FORA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596461.0,5C195978
89550534120024182155,808524985,2019-06-13,GOOD,SP - SOROCABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596517.0,6G943512
89550532180050316020,177178082,2019-06-13,GOOD,SP - MOOCA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596542.0,6G287294
89551018142001043872,115777896,2019-06-13,GOOD,SP - CARAGUATATUBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596575.0,6C950726
89550532180051414584,115777896,2019-06-13,GOOD,SP - CARAGUATATUBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596580.0,6C941222
89555405100005272048,380408023,2019-06-13,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2589244.0,68845296
89551025142010566369,133751449,2019-06-13,GOOD,PR - CURITIBA SUL STONE PAGAMENTOS,DESINSTALAÇÃO,,2580638.0,51756808
89551080137011114005,130262066,2019-06-13,GOOD,SP - MOOCA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596609.0,51757348
89550532180051335037,173741605,2019-06-13,GOOD,SP - MOOCA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596708.0,6G288626
89550534150009195377,340721575,2019-06-13,GOOD,SP - MOGI STONE PAGAMENTOS,DESINSTALAÇÃO,,2596756.0,51658143
89550532180053004250,865505116,2019-06-13,GOOD,SC - ITAJAI STONE PAGAMENTOS,DESINSTALAÇÃO,,2585999.0,6G938441
89551020142001455916,865505116,2019-06-13,GOOD,SC - ITAJAI STONE PAGAMENTOS,DESINSTALAÇÃO,,2586000.0,6G931825
89551017142001632873,865505116,2019-06-13,GOOD,SC - ITAJAI STONE PAGAMENTOS,DESINSTALAÇÃO,,2586001.0,6G664400
89550312000157865735,865505116,2019-06-13,GOOD,SC - ITAJAI STONE PAGAMENTOS,DESINSTALAÇÃO,,2586002.0,6G930263
8955312929961509890,126747893,2019-06-13,GOOD,BA - CAMAÇARI STONE PAGAMENTOS,DESINSTALAÇÃO,,2596762.0,6C637713
89550532180053041906,627650063,2019-06-13,GOOD,RS - CAXIAS DO SUL STONE PAGAMENTOS,DESINSTALAÇÃO,,2596837.0,6G660119
89551025142003602452,134927544,2019-06-13,GOOD,SP-PAYTEC MA,DESINSTALAÇÃO,,2576372.0,68829063
89550532180045010159,196235648,2019-06-13,GOOD,RJ - VOLTA REDONDA STONE PAGAMENTOS,DESINSTALAÇÃO,,2583861.0,6C850153
89551080137011159927,293406861,2019-06-13,GOOD,RJ - SAO GONÇALO STONE PAGAMENTOS,DESINSTALAÇÃO,,2585574.0,6G435271
89550532180050269492,189426080,2019-06-13,GOOD,MG-MINAS CARD DIVINOPOLIS,DESINSTALAÇÃO,,2584205.0,68827231
89550312000137301165,915431078,2019-06-13,GOOD,MG - GOVERNADOR VALADARES STONE PAGAMENTOS,DESINSTALAÇÃO,,2596840.0,51301513
89551020142001404112,118524352,2019-06-13,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2596881.0,51494549
89551020142001384611,112780736,2019-06-13,GOOD,SE - ARACAJU STONE PAGAMENTOS,DESINSTALAÇÃO,,2596883.0,6G661083
89551001126000742724,325467440,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2529723.0,6C923858
89551025142003530232,204771833,2019-06-13,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,DESINSTALAÇÃO,,2596901.0,6C221987
89550312000121692199,685438199,2019-06-13,GOOD,SP - VILA OLIMPIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596857.0,6C234221
89551025342000674716,685438199,2019-06-13,GOOD,SP - VILA OLIMPIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596858.0,6C864334
89551025142004325905,424491843,2019-06-13,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2596965.0,5C237887
89550312000127113240,273097411,2019-06-13,GOOD,MG - UBERLANDIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2597056.0,6C609199
89550534150009193042,714199566,2019-06-13,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2587772.0,6C232782
89551022142002634236,201143436,2019-06-13,GOOD,RS - ERECHIM STONE PAGAMENTOS,DESINSTALAÇÃO,,2596827.0,6C567880
89551080137011111662,115777896,2019-06-13,GOOD,SP - CARAGUATATUBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596565.0,6C950365
89550532180053041732,627650063,2019-06-13,GOOD,RS - CAXIAS DO SUL STONE PAGAMENTOS,DESINSTALAÇÃO,,2596828.0,6G656869
89551018142000065579,103149115,2019-06-13,GOOD,RS - CAXIAS DO SUL STONE PAGAMENTOS,DESINSTALAÇÃO,,2597051.0,6G656623
89550534150016380087,690301467,2019-06-13,GOOD,SP - MOOCA STONE PAGAMENTOS,DESINSTALAÇÃO,,2597153.0,6C617101
89550532180051952690,786134147,2019-06-13,GOOD,RS - CAXIAS DO SUL STONE PAGAMENTOS,DESINSTALAÇÃO,,2597169.0,6G450819
89550532180051952633,786134147,2019-06-13,GOOD,RS - CAXIAS DO SUL STONE PAGAMENTOS,DESINSTALAÇÃO,,2597168.0,6G449923
89551022342000229571,190945068,2019-06-13,GOOD,PR - CASCAVEL STONE PAGAMENTOS,DESINSTALAÇÃO,,2596695.0,5C237479
89550532180051291651,105448387,2019-06-13,GOOD,MG - UBERABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596232.0,6C938386
89550531190028688930,223110077,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2597160.0,6C830029
89550532180051952559,720189571,2019-06-13,GOOD,RS - CAXIAS DO SUL STONE PAGAMENTOS,DESINSTALAÇÃO,,2597181.0,6G449452
89551018142000800827,720189571,2019-06-13,GOOD,RS - CAXIAS DO SUL STONE PAGAMENTOS,DESINSTALAÇÃO,,2597186.0,6G443019
89550531150007230153,180768025,2019-06-13,GOOD,RJ - ZONA OESTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2578660.0,68873726
89550531190028904105,968162637,2019-06-13,GOOD,RJ - CABO FRIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2585932.0,51767120
89551018142000552469,193845393,2019-06-13,GOOD,DF - BRASILIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2590642.0,51499592
89551020142001534595,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2591996.0,6G937612
89551020142001534488,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2591997.0,6G932506
89551020142001534553,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2592005.0,6G936274
89550312000131070105,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2592008.0,6G936232
89551017142001139671,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2592010.0,6C849815
89550531190028855067,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2592011.0,68836504
89551020142001534330,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2592012.0,6G940742
89551020142001534371,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2592014.0,6G945579
89550531180046377822,701497806,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2597098.0,6C176019
89550534120014436900,468833290,2019-06-13,GOOD,SP-STONE PAGAMENTOS,DESINSTALAÇÃO,,2597242.0,6G435484
89551020142001378837,266868341,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2597291.0,5C233931
89551025342000430754,112581969,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2576665.0,51305017
89551017142001574612,136518578,2019-06-13,GOOD,RS - PORTO ALEGRE CENTRO STONE PAGAMENTOS,DESINSTALAÇÃO,,2579074.0,6C091697
8955311929807827523,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2592019.0,6G935120
89551017142000449873,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2592021.0,6C947445
89551020142001373101,424491843,2019-06-13,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2596967.0,5C238262
89551020142001373150,424491843,2019-06-13,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2596970.0,5C238081
89551020142001539149,424491843,2019-06-13,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2596972.0,5C229598
89551805000513163926,424491843,2019-06-13,GOOD,SC - BLUMENAU STONE PAGAMENTOS,DESINSTALAÇÃO,,2596974.0,5C237801
89551020142001424938,266868341,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2597310.0,5C230154
89551022242001598158,624657463,2019-06-13,GOOD,RJ - MACAE STONE PAGAMENTOS,DESINSTALAÇÃO,,2597382.0,51665756
89551022142003523057,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2591999.0,6G947125
89551020142001534256,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2592003.0,6G934937
89550532180051283583,135179195,2019-06-13,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,DESINSTALAÇÃO,,2592009.0,6G946834
8955311929808031653,982167956,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2596789.0,6G937798
89550532190039333186,685438199,2019-06-13,GOOD,SP - VILA OLIMPIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596861.0,68839280
89551022142003263027,685438199,2019-06-13,GOOD,SP - VILA OLIMPIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596859.0,6C865220
89551022142003545530,685438199,2019-06-13,GOOD,SP - VILA OLIMPIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596860.0,6C200392
89551025342000630759,847198376,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2597473.0,51656908
89551020142001521741,158434432,2019-06-13,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2597479.0,5C232379
89551022242001884863,161752658,2019-06-13,GOOD,SP - MOOCA STONE PAGAMENTOS,DESINSTALAÇÃO,,2597536.0,6C580951
89550312000139248554,206309289,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2597566.0,5C196723
89550534180025777726,775010340,2019-06-13,GOOD,SP - CARAGUATATUBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2597570.0,6G932818
89551025142011963573,812406400,2019-06-13,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2597451.0,51760568
89551018142001569223,812406400,2019-06-13,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2597459.0,5C210039
89551022142003034121,262283454,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2597580.0,6C913596
8955311929883015951,209785803,2019-06-13,GOOD,SP - MOOCA STONE PAGAMENTOS,DESINSTALAÇÃO,,2597581.0,6G278320
89551020142001477456,188483012,2019-06-13,GOOD,PE - VALE DO SAO FRANCISCO STONE PAGAMENTOS,DESINSTALAÇÃO,,2597654.0,68877455
89551022242002575247,336886697,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2597682.0,6C835983
89551022242002575809,336886697,2019-06-13,GOOD,STONE PAGAMENTOS,DESINSTALAÇÃO,,2597691.0,6C190651
89551025342000590664,559013513,2019-06-13,GOOD,GO - GOIANIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2597807.0,5C238200
89550532120024303316,163542399,2019-06-13,GOOD,SC - JOINVILLE STONE PAGAMENTOS,DESINSTALAÇÃO,,2583009.0,6C919119
89551025142004171358,163542399,2019-06-13,GOOD,SC - JOINVILLE STONE PAGAMENTOS,DESINSTALAÇÃO,,2583008.0,51619790
89551017142001571410,225583641,2019-06-13,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2597762.0,6G651247
89550312000146967154,881793604,2019-06-13,GOOD,SP - ARAÇATUBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2597693.0,6C218210
89551018142001164512,225583641,2019-06-13,GOOD,SC - BALNEARIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2597782.0,6G654592
89550534120023737199,170780921,2019-06-13,GOOD,PR - CASCAVEL STONE PAGAMENTOS,DESINSTALAÇÃO,,2576361.0,5C200282
89550534110018207845,879431458,2019-06-13,GOOD,RJ - ZONA SUL RIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2588291.0,6C861600
89551020142001491085,130965516,2019-06-13,GOOD,BA - SALVADOR STONE PAGAMENTOS,DESINSTALAÇÃO,,2597873.0,6C628544
89551020142001460536,657431096,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2597912.0,68901493
89550534110019924133,154458269,2019-06-13,GOOD,MG - UBERABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2597908.0,68886937
89550534120023744815,950812384,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2598056.0,51324179
89551020142001152075,950812384,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2598059.0,68891272
89551020142001152208,950812384,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2598066.0,51754882
89550534120023744781,950812384,2019-06-13,GOOD,SP - CAMPINAS STONE PAGAMENTOS,DESINSTALAÇÃO,,2598068.0,51316979
89550531150006885486,139590096,2019-06-13,GOOD,PR - PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2586398.0,6G941458
89551020142001524190,139590096,2019-06-13,GOOD,PR - PINHAIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2586399.0,6G945066
89550534180025105662,815386271,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2597927.0,68898629
89550531150006875297,724734930,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2598179.0,51671913
89550312000082817637,178331518,2019-06-13,GOOD,RJ - PETROPOLIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2598214.0,51317187
89550312000120521506,178331518,2019-06-13,GOOD,RJ - PETROPOLIS STONE PAGAMENTOS,DESINSTALAÇÃO,,2598221.0,6C219536
89550531150007203721,135715857,2019-06-13,GOOD,SP - ARAÇATUBA STONE PAGAMENTOS,DESINSTALAÇÃO,,2580129.0,6C865401
89550532180051571565,394985339,2019-06-13,GOOD,SE - ARACAJU STONE PAGAMENTOS,DESINSTALAÇÃO,,2580136.0,68831802
89550534120024193178,360931567,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2586379.0,5C228956
89551020142001380098,360931567,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2586380.0,5C230610
89550534150014370403,360931567,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2586383.0,5C230165
89550534110021314661,473831206,2019-06-13,GOOD,MG - UBERLANDIA STONE PAGAMENTOS,DESINSTALAÇÃO,,2584550.0,68882303
89551020142001380270,360931567,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2586384.0,5C229791
89551018142001588736,360931567,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2586389.0,5C234140
89551020142001425265,360931567,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2586390.0,5C228936
89550534150016368744,114878256,2019-06-13,GOOD,SP-FLY ENTREGAS,DESINSTALAÇÃO,,2590197.0,6C610635
89550534120024193145,360931567,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2586387.0,5C229871
89550534180025089221,129840661,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2597931.0,6C191130
89551022242001886231,129840661,2019-06-13,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2597932.0,6C920137
89550312000146951950,873928401,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2598381.0,6G291211
89550534120024193160,360931567,2019-06-13,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,DESINSTALAÇÃO,,2586388.0,5C228944
89551080137011039798,533385711,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2598584.0,6G300616
89551021142001287185,174356653,2019-06-13,GOOD,RS - PORTO ALEGRE CENTRO STONE PAGAMENTOS,DESINSTALAÇÃO,,2577378.0,6G291602
89550531190028170814,167434556,2019-06-13,GOOD,SE - ARACAJU STONE PAGAMENTOS,DESINSTALAÇÃO,,2579330.0,51760571
89551020142001166075,619459836,2019-06-13,GOOD,CE - FORTALEZA STONE PAGAMENTOS,DESINSTALAÇÃO,,2583872.0,68832696
89551021142002129527,619459836,2019-06-13,GOOD,CE - FORTALEZA STONE PAGAMENTOS,DESINSTALAÇÃO,,2583873.0,6C944163
89551805000513173644,131153765,2019-06-13,GOOD,RJ - ZONA OESTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584703.0,6C193222
89550534150016385086,182298389,2019-06-13,GOOD,MG - UBERABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2599067.0,68901263
89550312000139258579,182298389,2019-06-13,GOOD,MG - UBERABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2599075.0,6G440737
89551021142001266940,201344758,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599203.0,6G298074
89550531180046415341,243261791,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599204.0,6G436761
8955311929806979069,121897578,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599260.0,6G291584
89551805000513173636,131153765,2019-06-13,GOOD,RJ - ZONA OESTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584708.0,6C947142
89551020142001421892,131153765,2019-06-13,GOOD,RJ - ZONA OESTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584711.0,6C217414
89551020142001427592,131153765,2019-06-13,GOOD,RJ - ZONA OESTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584712.0,6C830021
89550534120024172792,131153765,2019-06-13,GOOD,RJ - ZONA OESTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584713.0,6C622491
89550532120024229404,932522243,2019-06-13,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,2599138.0,6C864875
89550531190028904592,918130372,2019-06-13,GOOD,AL - MACEIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2599286.0,5C213806
89551021142001238220,131153765,2019-06-13,GOOD,RJ - ZONA OESTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584704.0,6C181605
89550312000139277934,131153765,2019-06-13,GOOD,RJ - ZONA OESTE STONE PAGAMENTOS,DESINSTALAÇÃO,,2584709.0,6C047880
89551018142001570999,573235635,2019-06-13,GOOD,SE - ARACAJU STONE PAGAMENTOS,DESINSTALAÇÃO,,2599378.0,6C618701
89551025342000628191,970949096,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2446847.0,6C636384
89550534120024182148,808524985,2019-06-13,GOOD,SP - SOROCABA STONE PAGAMENTOS,DESINSTALAÇÃO,,2596519.0,6G943653
89551025142011965842,516169486,2019-06-13,GOOD,AL - MACEIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2599467.0,51673834
89550531180046383374,200921898,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599185.0,6C187363
89550534110018609206,116298236,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599186.0,6C187747
89551025142009891745,192995750,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599195.0,6C628922
89551018142001508403,657478965,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599206.0,6G654214
89555405100005416595,128602058,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599222.0,51511805
89550531150006873839,736163140,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599227.0,51621747
8955313929820514155,380859032,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599243.0,6C566957
89551022142002596369,156121684,2019-06-13,GOOD,MA- WN TECNOLOGIA ,DESINSTALAÇÃO,,2556625.0,68848870
89551025342000169857,114349060,2019-06-13,GOOD,DF - BRASILIA 3 STONE PAGAMENTOS,DESINSTALAÇÃO,,2593000.0,6C567621
8955311929849603627,169664690,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599179.0,68819120
89550532190042249718,169664690,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599180.0,68838983
89550531190027280820,891164250,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599181.0,68858800
89551018142000667564,193114597,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599233.0,68833978
89551025142004310386,486539276,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599247.0,6C612717
8955311929816636964,311197034,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599249.0,6C852883
89550532180039699611,214734342,2019-06-13,GOOD,RJ - CABO FRIO STONE PAGAMENTOS,DESINSTALAÇÃO,,2591034.0,51666212
8955317829989197444,894998232,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2593777.0,6C829444
89551001126000791606,559731437,2019-06-13,GOOD,ES-ULTRA SERVICE,DESINSTALAÇÃO,,2579285.0,6C583930
89550532180045009821,125774808,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599169.0,51325016
8955311929893637588,169664690,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599171.0,51541312
89551080137018974377,169664690,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599173.0,51543820
89550531190027287627,103355672,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599174.0,51664241
89551018142000903589,840375093,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599176.0,5C206148
8955311929893645920,190043623,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599177.0,5C210522
89551012226000945116,102671898,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599182.0,68895772
89551022242000944874,200921898,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599183.0,68901399
89551025142003535595,889060147,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599184.0,6C096159
89551022242000807006,433613245,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599187.0,6C187852
89550534120014311087,166915576,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599188.0,6C191051
89551022142003532850,201344758,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599189.0,6C200928
89551025142009877389,138158167,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599192.0,6C215968
89550534180025826622,201344758,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599193.0,6C228531
89551025142010412077,116298236,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599194.0,6C580379
89551022242000642650,118613005,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599196.0,6C851110
89551022242001886215,125794614,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599197.0,6C923590
89550531180046411605,161315596,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599198.0,6C924658
89551017142001597936,130875933,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599199.0,6C934609
89550532180050315154,130875933,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599200.0,6G274254
89551021142001231217,692056353,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599201.0,6G281619
89551080137011100079,201344758,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599202.0,6G283177
89551018142000904058,156793959,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599205.0,6G449157
8955311929888074367,667881776,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599239.0,6C086957
89555405100005423013,311197034,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599228.0,51622548
89551080137011132395,144039303,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599229.0,51659335
89551025142011980288,131368049,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599230.0,51768742
8955311929849484713,311197034,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599252.0,6C913879
89550532190045049099,311197034,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599253.0,6C913998
8955311929888272219,311197034,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599254.0,6C915364
89550534180026480437,311197034,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599255.0,6C916821
89550532120023803134,311197034,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2599256.0,6C916906
89550531150006922438,130957440,2019-06-13,GOOD,VEJA7 - BASE,DESINSTALAÇÃO,,2563553.0,6C637691
